Date,Open,High,Low,Close,Volume,Report
2018-11-02,366.25,373,365.25,371.25,228477,0
2018-11-05,371,374.25,369.5,374,170839,0
2018-11-06,373.75,374.5,372,373.25,189010,0
2018-11-07,372.25,373.25,371,372.25,193852,0
2018-11-08,372,379,366,373.5,402856,1
2018-11-09,372.75,374,368.25,369.75,181062,0
2018-11-12,369,372.5,368,371.25,148528,0
2018-11-13,369.5,370.75,365.5,366.5,154022,0
2018-11-14,366,368,365.75,367,102585,0
2018-11-15,366.75,371.75,366.5,367.5,163558,0
2018-11-16,367.25,368.75,363.25,364.75,163026,0
2018-11-19,364.75,366.25,361.25,362.25,146178,0
2018-11-20,362.75,363.5,361.25,361.25,116351,0
2018-11-21,361.25,363.25,360,361.75,142827,0
2018-11-23,361,361.75,358.75,359,152290,0
2018-11-26,359.5,360.5,355.25,356,291950,0
2018-11-27,356,358.5,355.5,356.5,202425,0
2018-11-28,356.25,361.5,356,360.5,198510,0
2018-11-29,360.5,363,359,360.25,178815,0
2018-11-30,360.75,366.75,360.5,366.5,17315,0
2018-12-03,372.75,374,369.5,371.25,7579,0
2018-12-04,373.5,376,372.5,374.25,2054,0
2018-12-06,374,374.5,369.25,372,2299,0
2018-12-07,371.75,374.75,371.5,374,2239,0
2018-12-10,374.25,376,372.75,374.25,1655,0
2018-12-11,373.75,376.5,372.75,375,1372,1
2018-12-12,375.5,378,375.5,376.25,632,0
2018-12-13,375,377.5,374,375.5,229,0
2018-12-14,378,379,377.5,376.75,357,0
2018-12-17,384.25,386,383.25,384,83815,0
2018-12-18,383.75,386.5,383.25,385.5,120624,0
2018-12-19,385,385.25,381.5,381.75,97118,0
2018-12-20,381.75,382.75,375,375.25,179975,0
2018-12-21,375.5,379.5,374.75,378.5,120135,0
2018-12-24,378.25,379,375.25,377.75,49264,0
2018-12-26,378.25,379.25,372.5,373.25,82550,0
2018-12-27,373.25,376.5,373.25,374.5,82415,0
2018-12-28,374.5,377.5,374.5,375.5,71792,0
2018-12-31,375.5,377,372.75,375,75393,0
2019-01-02,375.25,377.75,374,375.75,86673,0
2019-01-03,375.5,380.5,374.75,379.75,90578,0
2019-01-04,380,383.5,379.75,383,141421,0
2019-01-07,382.25,384,381.75,382.25,93177,0
2019-01-08,382.5,384.5,379,380,157428,0
2019-01-09,380.5,383.5,380.5,382,172034,0
2019-01-10,381.5,382.75,376,376.25,165750,0
2019-01-11,377,379.25,376.75,378.25,111872,0
2019-01-14,378.5,381,377,378.5,125951,1
2019-01-15,379.5,381,371,371.25,231496,0
2019-01-16,372.75,375,372.5,374,150924,0
2019-01-17,374,381.5,373.75,380,195829,0
2019-01-18,379.75,383,377.75,381.75,177446,0
2019-01-22,380.75,382.25,376.75,379,191961,0
2019-01-23,379.5,381.75,378,378.75,112205,0
2019-01-24,378.75,379.75,375.75,377,113133,0
2019-01-25,377,380.5,376,380.25,118004,0
2019-01-28,379.5,381,378,379.75,89926,0
2019-01-29,379.75,380.75,376,377.25,171353,0
2019-01-30,377.75,381.5,377.5,381.25,180041,0
2019-01-31,381,381.5,375.75,376.5,186663,0
2019-02-01,376.5,380.75,376.5,378.25,138188,0
2019-02-04,377.75,379.75,376.5,379.25,126118,0
2019-02-05,379.5,381.25,377,380.75,157922,0
2019-02-06,380.5,380.75,379,380,134193,0
2019-02-07,379.75,380.25,376.25,376.5,235524,0
2019-02-08,376.5,381.75,374,374.25,318169,1
2019-02-11,374.5,375,371.75,372.75,283250,0
2019-02-12,373.5,378.75,373,378.25,266784,0
2019-02-13,377.5,379,376.25,378.75,216594,0
2019-02-14,378.75,379,374,374.75,195327,0
2019-02-15,374.75,376.5,373,374.75,193053,0
2019-02-19,374.25,376.25,369,369.75,205198,0
2019-02-20,371.5,373.5,368.5,370.75,260899,0
2019-02-21,371,378.5,370.5,375.5,222210,0
2019-02-22,374.75,377.75,374.5,375.25,276531,0
2019-02-25,377.75,378.5,370,370.5,310455,0
2019-02-26,370.75,371.25,365.5,366.25,221891,0
2019-02-27,366,368.25,362.5,363.75,183007,0
2019-02-28,363.75,364.75,361.25,362,23044,0
2019-03-01,361.75,364,357.5,364,12340,0
2019-03-04,365.25,368,364.5,365,5270,0
2019-03-05,366,367.25,364.75,366,4570,0
2019-03-06,366,366,361,362.5,2916,0
2019-03-07,362.25,362.25,355.75,356,2482,0
2019-03-08,357.75,358.25,354,354.75,2265,1
2019-03-11,357.5,357.5,353,352.5,1747,0
2019-03-12,353.25,357.75,352.75,356.5,798,0
2019-03-13,357.25,359.5,355,357.25,317,0
2019-03-14,360.25,363.25,360,361.5,390,0
2019-03-15,369.25,373.75,369,373.25,173593,0
2019-03-18,374,375.5,370.25,371.5,159829,0
2019-03-19,372,373.75,367.75,371.25,143065,0
2019-03-20,371.5,372.5,368.75,371.5,92601,0
2019-03-21,371,377.5,370.5,376.25,205943,0
2019-03-22,375.75,380.75,375.5,378.25,209014,0
2019-03-25,378.75,380.75,376.75,379.75,137630,0
2019-03-26,379.25,380.5,375.5,377.25,150035,0
2019-03-27,376.75,377,372,373.75,111351,0
2019-03-28,373.75,374.75,372,374,86130,0
2019-03-29,373.75,375,356,356.5,408672,0
2019-04-01,356.5,363,356.5,361.75,212852,0
2019-04-02,362.25,363.5,359.25,361.5,106003,0
2019-04-03,361.25,364.75,360.5,362.75,125262,0
2019-04-04,362.75,366.25,362.75,365.25,150793,0
2019-04-05,364.5,364.75,360.5,362.5,247029,0
2019-04-08,362.25,363.5,359.5,360,241396,0
2019-04-09,359.75,362.25,355.25,360,244708,1
2019-04-10,360.25,362.75,360,361.75,225075,0
2019-04-11,361.25,363,358.5,360,238045,0
2019-04-12,360.25,361.5,358.5,361,81349,0
2019-04-15,361.25,364.25,361,362.75,185325,0
2019-04-16,362.5,362.5,357.25,359,167255,0
2019-04-17,358.25,360,356.75,358.25,131584,0
2019-04-18,358,359.25,357,358.5,90353,0
2019-04-22,359,359,354.25,354.75,124723,0
2019-04-23,354.75,355,350.25,351.25,162035,0
2019-04-24,351,352.5,345.5,346.75,204672,0
2019-04-25,346,351,342.25,347.5,202983,0
2019-04-26,347.25,353.5,347,351.25,150231,0
2019-04-29,353.25,356,351.25,352,243299,0
2019-04-30,352.25,354,349.25,353.25,13784,0
2019-05-01,353.5,360.5,353.5,360,8030,0
2019-05-02,361,362.25,358.5,362,3576,0
2019-05-03,362.25,363.25,360.25,363,1645,0
2019-05-06,352.5,356,349,355.75,1710,0
2019-05-07,357,359.25,355,358,1156,0
2019-05-08,356.5,356.5,353.25,355.25,860,0
2019-05-09,350,350,344,344.5,657,0
2019-05-10,346.5,346.5,338.25,342.5,308,1
2019-05-13,335.5,348.25,335.5,347.5,266,0
2019-05-14,354.25,360.75,353.5,360.5,199,0
2019-05-15,369,380,368,369.5,320023,0
2019-05-16,368.75,380.75,368.75,379,235748,0
2019-05-17,380,384.75,380,383.25,301062,0
2019-05-20,386,391.5,385.75,389,344092,0
2019-05-21,393.25,399,391.25,394.25,431782,0
2019-05-22,393.25,396.5,386.25,394.5,277047,0
2019-05-23,394,399,387,389.75,328675,0
2019-05-24,390.5,404.75,389.75,404.25,285729,0
2019-05-28,408,421,407.5,420.25,392579,0
2019-05-29,429.25,438,412.25,418.75,461440,0
2019-05-30,416.5,436.75,413.25,436.25,304285,0
2019-05-31,435,437.5,423.25,427,281470,0
2019-06-03,426.25,430.75,418.25,424.25,272387,0
2019-06-04,435,436,421.25,425.25,289299,0
2019-06-05,424.25,424.75,412.25,414.75,213827,0
2019-06-06,414.5,421.5,407,420.5,258656,0
2019-06-07,421,423.5,415,415.75,200060,0
2019-06-10,413,416.5,409,415.75,254185,0
2019-06-11,415,430.25,408.25,427.75,332271,1
2019-06-12,427.75,434.5,424,430,312104,0
2019-06-13,429.75,442.75,429.5,442,375288,0
2019-06-14,442,457.25,441.75,453,290750,0
2019-06-17,458.25,464.25,450.5,454.75,261820,0
2019-06-18,455.5,458,442.75,449.75,199862,0
2019-06-19,449.75,451.75,438.25,441,171292,0
2019-06-20,441.5,450.75,436.5,450,176575,0
2019-06-21,452,454,441.75,442.25,220486,0
2019-06-24,442.25,447.75,440.25,446.75,146335,0
2019-06-25,451,453,446.5,447.5,134070,0
2019-06-26,447,447.25,440.75,443.25,132380,0
2019-06-27,443,445.5,438.5,440,133703,0
2019-06-28,439,455,411,420.25,33438,0
2019-07-01,424.25,424.75,410.25,412,13147,0
2019-07-02,412.5,415.5,408.25,413.5,6426,0
2019-07-03,417,433.75,417,433,3471,0
2019-07-05,433,435.5,427,434,2123,0
2019-07-08,440.75,442.75,432,438.5,2083,0
2019-07-09,437.25,437.75,429.25,431.75,438,0
2019-07-10,430,434.75,428,434.25,494,0
2019-07-11,433.25,448,433.25,447.75,597,1
2019-07-12,447.75,457,447.75,454.25,268,0
2019-07-15,459.25,460,439.75,441,150371,0
2019-07-16,437.75,440.75,429,435.25,132119,0
2019-07-17,435.25,441.5,431.5,436,115173,0
2019-07-18,435,436,423.25,424.5,138181,0
2019-07-19,425.5,434,423.75,430.75,103643,0
2019-07-22,430.75,432.25,421,422.25,98856,0
2019-07-23,423.75,426.5,418.25,425.5,118411,0
2019-07-24,425,430.5,421.5,424,81612,0
2019-07-25,424,425.75,418,418.5,160329,0
2019-07-26,418.25,419.5,413,414.5,101738,0
2019-07-29,413.25,419.5,412,417,78366,0
2019-07-30,417,417,410.25,411.25,67958,0
2019-07-31,410.75,413.75,400,400.25,135075,0
2019-08-01,401.75,403,387.25,392.75,129681,0
2019-08-02,394.75,400,393.5,399.5,74140,0
2019-08-05,400,406.75,391,405.25,91539,0
2019-08-06,405.75,408,400.75,404,98646,0
2019-08-07,404.75,407.5,400.5,406.5,137557,0
2019-08-08,407.25,412,405.5,411,158905,0
2019-08-09,410.75,417,407.25,410.25,167674,0
2019-08-12,409.75,410,385.25,385.25,217576,1
2019-08-13,379,379,365.5,366,280890,0
2019-08-14,366.25,370.5,358.5,359,167197,0
2019-08-15,360.25,363.75,358.25,360.75,83442,0
2019-08-16,361.5,371.25,361.25,371,89062,0
2019-08-19,367.25,368.25,363.25,365,62273,0
2019-08-20,366.5,370.25,359.25,359.5,73977,0
2019-08-21,360,364,357,362.5,111053,0
2019-08-22,363,366.5,359,363.25,87996,0
2019-08-23,362.75,363,357.5,359.75,152021,0
2019-08-26,358,362,357,358.5,94376,0
2019-08-27,359,360,356.75,357,105885,0
2019-08-28,357.25,365.5,355.25,362.75,159024,0
2019-08-29,363,369,357.5,359.75,118185,0
2019-08-30,359.75,364.5,356.75,357,10502,0
2019-09-03,358.75,359,349,349.75,5085,0
2019-09-04,350.5,351,344.5,346,3844,0
2019-09-05,346.5,349.5,346.5,346.5,1813,0
2019-09-06,347.5,348.25,341.5,342.5,1357,0
2019-09-09,343.25,343.25,340,340.75,917,0
2019-09-10,344,349.5,344,348.5,314,0
2019-09-11,349.75,349.75,344.75,348.25,328,0
2019-09-12,349.75,353.75,349.5,354.5,152,1
2019-09-13,358.5,358.5,358.5,355.5,122,0
2019-09-16,372,374.75,367.5,374,121939,0
2019-09-17,370.25,371.25,366,368,141161,0
2019-09-18,367.75,372,365.75,371.25,118261,0
2019-09-19,371.5,373.75,369.5,372.75,108595,0
2019-09-20,372.75,374.5,369.5,370.75,117457,0
2019-09-23,371.25,374.5,371,373.25,86684,0
2019-09-24,372,376,370.25,374.75,133529,0
2019-09-25,375.25,377.5,372.25,374.25,108226,0
2019-09-26,373.5,375.75,368.25,372.5,159873,0
2019-09-27,371.25,373,369.75,371.5,81035,0
2019-09-30,372,388.25,371.5,388,315024,0
2019-10-01,386.75,392.75,385.25,392.5,208306,0
2019-10-02,390.5,391.75,385.5,387.75,142335,0
2019-10-03,387,390.75,385.5,388.75,114769,0
2019-10-04,388,389,383.75,384.75,103288,0
2019-10-07,387.5,387.75,385,387,88611,0
2019-10-08,387.5,396.5,386,395.75,182677,0
2019-10-09,395.5,397.25,393,394.25,128661,0
2019-10-10,392.75,395,378.25,380.25,281182,1
2019-10-11,380.75,398.75,380.5,397.75,253205,0
2019-10-14,401.25,402.5,393.25,397.25,160479,0
2019-10-15,397,398.5,392.5,393.25,129870,0
2019-10-16,392,392.75,387.5,391.75,129168,0
2019-10-17,391.75,397.25,391.5,394.75,131217,0
2019-10-18,394,395.75,389.75,391,110414,0
2019-10-21,390,393.75,386.5,387.25,134607,0
2019-10-22,387,392.5,385,388,123774,0
2019-10-23,387.75,389.5,384,387.75,107450,0
2019-10-24,388.5,390.75,385.25,386.75,116746,0
2019-10-25,387,390,385.75,387.75,116327,0
2019-10-28,386,386.5,383.25,384,107548,0
2019-10-29,383.5,387.5,382,386.25,138455,0
2019-10-30,385.75,391.25,385.25,390.75,154228,0
2019-10-31,385.75,390.25,385,390,158617,0
2019-11-01,389.25,391.75,386.25,389.25,133939,0
2019-11-04,386.75,387.75,383,383.25,131680,0
2019-11-05,383.25,384.75,380.5,381.75,140692,0
2019-11-06,382.25,382.5,377.5,378.75,170438,0
2019-11-07,379.25,380,373.75,375.25,194440,0
2019-11-08,375.25,383.75,372.5,377.25,316923,1
2019-11-11,376,377,372.5,373.25,186700,0
2019-11-12,373.5,378,372.75,377.75,203568,0
2019-11-13,377,377.75,375,375.25,178444,0
2019-11-14,375.25,377.5,374.5,375.75,131876,0
2019-11-15,375.5,376.5,370.75,371.25,126643,0
2019-11-18,371,371.75,367.5,367.75,182872,0
2019-11-19,367.75,373,367.75,370,185640,0
2019-11-20,366,367.5,365.75,366.75,274150,0
2019-11-21,366.75,369.75,366.25,368.5,131462,0
2019-11-22,368,370.25,367.5,368.75,188613,0
2019-11-25,368.75,372.75,368.25,370.5,171835,0
2019-11-26,369.75,370.5,367,367.5,182344,0
2019-11-27,367.25,368.75,362.25,362.75,157745,0
2019-11-29,365.75,372.25,365,371.25,15409,0
2019-12-02,374.5,375.5,371.5,373.5,6189,0
2019-12-03,373.75,376,371.5,372,4939,0
2019-12-04,371.75,373.5,367.75,368.75,2978,0
2019-12-05,368.5,369.75,365.25,365.5,3029,0
2019-12-06,366.25,367.25,364.75,366.5,960,0
2019-12-09,366.5,368,365,365.75,639,0
2019-12-10,365.75,367,362.5,363.25,888,1
2019-12-11,363,363,357,357.75,259,0
2019-12-12,358.25,368.75,358.25,367,664,0
2019-12-13,373.75,374.5,366.25,366.25,88,0
2019-12-16,383.5,389.5,383.25,388,164623,0
2019-12-17,389.5,389.75,389.25,390,105079,0
2019-12-18,389.25,390,385.75,387,114382,0
2019-12-19,387,389,385,386.5,84372,0
2019-12-20,386.5,389.5,386,387.75,68692,0
2019-12-23,388,390.25,387.25,388.75,71412,0
2019-12-24,388.5,389,387,387.5,44328,0
2019-12-26,388,389,386.5,388.5,42713,0
2019-12-27,388,391,388,390,73843,0
2019-12-30,389.25,392,386.75,388.25,107198,0
2019-12-31,388.25,389.75,386.25,387.75,72989,0
2020-01-02,387.75,392,387.25,391.5,92345,0
2020-01-03,391.5,392,385.5,386.5,112048,0
2020-01-06,385.25,385.75,384.5,384.75,97994,0
2020-01-07,385,385.75,383.5,384.5,81838,0
2020-01-08,384,385.5,382.25,384.25,117017,0
2020-01-09,383.75,387,382.25,383.25,114754,0
2020-01-10,383.25,386.75,376.5,385.75,206470,1
2020-01-13,388.5,389.5,388.25,389.5,123587,0
2020-01-14,389.25,390.5,388.25,389,101032,0
2020-01-15,388.75,390.25,386.5,387.5,129405,0
2020-01-16,387.25,387.75,375.25,375.5,213486,0
2020-01-17,377,389.5,376.75,389.25,275953,0
2020-01-21,389,389.25,384.25,387.5,168620,0
2020-01-22,387.5,391,386.75,388.75,142431,0
2020-01-23,388.5,394,387.5,393.75,244067,0
2020-01-24,393.25,393.25,386.5,387.25,184087,0
2020-01-27,384.25,384.75,377.25,380.5,242410,0
2020-01-28,382.5,387,378.5,386.5,224825,0
2020-01-29,385.5,388.25,382.75,384.25,121289,0
2020-01-30,384.5,385,378.5,379.5,144240,0
2020-01-31,381.5,382.75,379.75,381.25,136103,0
2020-02-03,380.5,382,376.5,378.75,189673,0
2020-02-04,378.25,383.5,378.25,382.25,160592,0
2020-02-05,381.5,383.25,379.5,380.75,108750,0
2020-02-06,380.25,381.75,376,379.25,173790,0
2020-02-07,380.25,385,380,383.5,235786,0
2020-02-10,383.25,383.5,379,381.75,199573,0
2020-02-11,381,382,378,379.75,181378,1
2020-02-12,379.75,383.75,378.25,383,222274,0
2020-02-13,382.25,382.75,379,379.5,185648,0
2020-02-14,379.5,381.5,376.25,377.75,203519,0
2020-02-18,378.5,383.25,378,383,194910,0
2020-02-19,382.25,382.75,378.5,380.5,133149,0
2020-02-20,380.25,380.25,378.25,378.5,153934,0
2020-02-21,378.25,380.5,376.25,377,145754,0
2020-02-24,376.25,376.25,370,372.25,139812,0
2020-02-25,373,374.75,371.25,372.5,97266,0
2020-02-26,372,374,368.25,370.5,250650,0
2020-02-27,368.75,370,361.75,364.5,151508,0
2020-02-28,364.5,367.25,362.75,366.5,17973,0
2020-03-02,370.75,375.75,372.5,374.75,5926,0
2020-03-03,375.75,383.75,375.75,381.75,3194,0
2020-03-04,382,388.5,380,387,3055,0
2020-03-05,385.5,385.75,382,384.5,1763,0
2020-03-06,383.75,385.5,377,377.25,1233,0
2020-03-09,372,377.5,368.5,374.25,688,0
2020-03-10,379,381.5,377.5,380,495,1
2020-03-11,380.25,380.5,377,379.25,722,0
2020-03-12,377.5,377.5,367,369.75,342,0
2020-03-13,370,375.5,370,370.75,118,0
2020-03-16,362.5,367.75,354,354.75,170520,0
2020-03-17,355.25,356.75,342.75,344,204696,0
2020-03-18,344,345.25,332,335.25,229884,0
2020-03-19,336.5,354.75,336.5,345.5,210654,0
2020-03-20,346.5,356.75,342.25,343.75,175220,0
2020-03-23,340.25,345.5,338.25,343.5,104834,0
2020-03-24,343.5,350.5,338,347.25,117573,0
2020-03-25,347.5,352.75,345.75,348.5,107365,0
2020-03-26,348.25,349.25,343.75,348.75,103100,0
2020-03-27,348.5,350,342.5,346,102199,0
2020-03-30,343,346.75,340,341.25,92080,0
2020-03-31,341.75,344.75,333.5,340.75,192229,0
2020-04-01,341.25,342.75,333.5,334.75,139005,0
2020-04-02,335,343.25,333,333.5,135548,0
2020-04-03,334.5,338.5,328,330.75,147431,0
2020-04-06,329.75,331.75,325.5,327.75,95376,0
2020-04-07,328,335.5,328,331.5,135987,0
2020-04-08,332,334,328.25,330,131551,0
2020-04-09,330.75,333.5,328,331.75,149687,1
2020-04-13,332.25,334,326.5,331.5,113422,0
2020-04-14,331.25,332,325.75,326,170899,0
2020-04-15,326,326.75,317.5,319.25,140829,0
2020-04-16,318.75,323,317.75,319.75,118287,0
2020-04-17,319.75,325.5,319.5,322.25,85312,0
2020-04-20,322.5,323.25,313.5,314.25,130021,0
2020-04-21,314.25,316.25,301,309.25,162602,0
2020-04-22,310,320.25,308.25,317.5,118649,0
2020-04-23,317,323.5,315,319.25,120724,0
2020-04-24,319.25,320.75,312,315.75,95097,0
2020-04-27,315,315.75,304.25,305.5,88023,0
2020-04-28,305,308.5,301.25,302.75,126271,0
2020-04-29,302.75,308.75,300.25,304.5,118906,0
2020-04-30,305.25,313,303.5,311.5,10307,0
2020-05-01,311,311.5,308,310.75,3512,0
2020-05-04,309.5,310,305.5,310.75,2442,0
2020-05-05,310.5,314.75,310.5,313,856,0
2020-05-06,315,315,311,311.75,522,0
2020-05-07,313.5,318,313.25,316,1076,0
2020-05-08,317.75,321.75,317.5,319,1065,0
2020-05-11,320,322.25,318,318.5,333,0
2020-05-12,318.75,324.5,312.75,323.75,274,1
2020-05-13,323.5,323.5,320,320.25,91,0
2020-05-14,321.25,321.25,321.25,321.25,62,0
2020-05-15,317.75,320.5,316.75,319.25,91454,0
2020-05-18,320,322,318,320.75,87593,0
2020-05-19,320.75,325.5,320.5,321.25,116289,0
2020-05-20,321.25,321.5,317.25,319.5,138700,0
2020-05-21,319,320.25,316.25,317.75,104099,0
2020-05-22,317.75,319,316,318,86246,0
2020-05-26,316.75,323,316.5,319,132427,0
2020-05-27,320,321.75,319.25,320.5,63042,0
2020-05-28,320.25,330.75,319.5,327.5,225308,0
2020-05-29,327.5,329.5,323.25,325.75,170657,0
2020-06-01,325.5,327.75,319.25,323.25,135430,0
2020-06-02,323.5,325.25,322,324.25,117927,0
2020-06-03,324.25,324.5,321.25,324,114178,0
2020-06-04,324.25,329.5,324,329,138984,0
2020-06-05,328.75,332.5,328.25,331.25,191222,0
2020-06-08,333.5,334.75,331,333.75,177801,0
2020-06-09,332.25,334,326.75,327.5,225243,0
2020-06-10,327.25,328,324.25,326.25,211578,0
2020-06-11,326,331,325.25,329.75,242444,1
2020-06-12,329.5,333,328.25,330,219907,0
2020-06-15,329.25,330,325.5,329.25,158853,0
2020-06-16,331.75,334.5,328,329,211857,0
2020-06-17,328,331.25,325,330.25,203074,0
2020-06-18,329.75,333.75,328.75,331,184725,0
2020-06-19,329.75,333.75,327.5,332.5,153337,0
2020-06-22,332,332.25,328,328.25,111277,0
2020-06-23,327.5,327.5,321.25,325,158872,0
2020-06-24,324.5,329,323.75,324.25,153441,0
2020-06-25,323.5,324.25,315,317.25,171012,0
2020-06-26,319,319.75,313.5,317,194086,0
2020-06-29,323,326.5,322.75,326.25,144934,0
2020-06-30,325.25,342,323.75,338.5,20540,0
2020-07-01,338.5,351.25,337.5,348.25,4190,0
2020-07-02,347.5,350.25,342.25,342.5,2346,0
2020-07-06,348.5,349,345.25,346.5,2028,0
2020-07-07,347.5,347.5,341.75,345,1273,0
2020-07-08,343.5,348.5,341,348.25,352,0
2020-07-09,349,356.5,348.25,351.25,495,0
2020-07-10,350.25,352,340,340.5,796,1
2020-07-13,335.25,337.25,332,334,437,0
2020-07-14,334,336.5,324.5,334.75,152,0
2020-07-15,326,328.75,322.75,326.25,88589,0
2020-07-16,326,333.25,326,330.25,90784,0
2020-07-17,330.25,334.75,330.25,333,72901,0
2020-07-20,333,333.5,326,328.25,96353,0
2020-07-21,327.75,327.75,322,322.75,121005,0
2020-07-22,323,328,322.25,327.5,111335,0
2020-07-23,327.25,329.5,325,328,80743,0
2020-07-24,328,329.75,325.5,326.25,133642,0
2020-07-27,325,327.5,323.25,325,83374,0
2020-07-28,323,323.5,320,320,96543,0
2020-07-29,320,321.5,315.25,315.5,118641,0
2020-07-30,315.5,319.25,315.25,315.75,104818,0
2020-07-31,315.75,317.5,314.5,316,64381,0
2020-08-03,315,318.25,315,317.5,67901,0
2020-08-04,316.5,316.75,308.25,308.25,144437,0
2020-08-05,309,311.25,309,311,85685,0
2020-08-06,310.5,312.75,309.5,311.25,93319,0
2020-08-07,311,311.75,307.25,307.75,103672,0
2020-08-10,307.5,311.75,307.5,310.5,141816,0
2020-08-11,311.25,315,310.25,311.5,150247,0
2020-08-12,311.25,315,308,314.5,186132,1
2020-08-13,315,327.5,314.75,325.25,294763,0
2020-08-14,324.5,325.25,321.5,324.5,143264,0
2020-08-17,327,331,326.5,331,94419,0
2020-08-18,330,332,325.75,327,114462,0
2020-08-19,326,327.25,323.5,325,71092,0
2020-08-20,324.25,325.75,320.75,324.5,79623,0
2020-08-21,324.75,327.75,324.25,327,106010,0
2020-08-24,328,332.5,327.5,331.75,101259,0
2020-08-25,335,341.5,334.75,340.75,127534,0
2020-08-26,340.25,341.25,337.25,340.5,78360,0
2020-08-27,340,344.75,339,344.25,112942,0
2020-08-28,343.25,347.75,340.75,346,88847,0
2020-08-31,348.75,353,346,348.5,10385,0
2020-09-01,347.75,350,343.25,349.5,3252,0
2020-09-02,349.25,350.5,345.25,349.75,2095,0
2020-09-03,349.75,350,343.75,344.5,1449,0
2020-09-04,345.75,347.75,343.5,347.25,1680,0
2020-09-08,348,353,346,351,874,0
2020-09-09,349.75,351.25,348.5,350,112,0
2020-09-10,349.75,357.75,349.75,357.25,665,0
2020-09-11,355.5,366,355.5,365,675,1
2020-09-14,366.75,366.75,359,357.5,219,0
2020-09-15,369,369.5,365.25,366,121745,0
2020-09-16,365.5,372,361.75,371.75,146069,0
2020-09-17,371.5,377.25,368,375.25,222727,0
2020-09-18,374.25,379.25,373.25,378.5,179898,0
2020-09-21,377.5,378.25,368.25,369.75,192761,0
2020-09-22,369.75,373.25,365.75,369.25,145228,0
2020-09-23,368.25,370.25,365.75,368.5,109359,0
2020-09-24,368,368.25,363,363.5,140714,0
2020-09-25,363.25,367.5,363,365.25,115709,0
2020-09-28,364.25,369.75,360.5,366.75,148107,0
2020-09-29,366.75,367.75,361,364.75,126942,0
2020-09-30,364.25,382.75,362,379,321598,0
2020-10-01,379,385.5,378,382.75,203850,0
2020-10-02,381.5,383.25,377.25,379.75,150660,0
2020-10-05,378.75,382.5,377.25,379.5,104653,0
2020-10-06,385.5,385.5,384,385,193542,0
2020-10-07,384.5,392,384,388.75,168605,0
2020-10-08,389,394.5,386.5,387,185365,0
2020-10-09,395.75,397,392.75,395,263348,1
2020-10-12,395.5,399.25,387.25,389,179635,0
2020-10-13,389,392.75,388,391.25,113659,0
2020-10-14,391,397.5,388,396.5,171799,0
2020-10-15,396,404.25,393.5,403.75,230584,0
2020-10-16,403.25,409,401.75,402,207141,0
2020-10-19,401.75,406.75,400.75,405.25,151226,0
2020-10-20,404.25,409.75,403.5,408.75,165396,0
2020-10-21,413.5,415.25,413,413.75,206218,0
2020-10-22,413.75,419,410.75,416.25,183511,0
2020-10-23,415,420,414,419.25,154080,0
2020-10-26,419.25,419.75,412.75,417.75,186684,0
2020-10-27,416.75,422.25,415.5,416,187944,0
2020-10-28,401.25,402,400.5,401.5,298407,0
2020-10-29,401,404.25,393,398.5,260553,0
2020-10-30,397.25,400,394.25,397.5,182694,0
2020-11-02,396.5,396.75,396,397.5,149397,0
2020-11-03,396.25,403.25,395.25,401,166641,0
2020-11-04,401.25,406,401,405.25,162947,0
2020-11-05,416,417,408,409.25,224154,0
2020-11-06,409,412,405.75,406.75,174256,0
2020-11-09,405.75,410,401.75,407.5,171167,0
2020-11-10,407,427.25,406.25,423,324397,1
2020-11-11,422.5,428,416.25,417.25,275380,0
2020-11-12,417.25,418.5,406.25,408.25,201050,0
2020-11-13,410.75,411.5,409,410.5,173225,0
2020-11-16,409,416.75,409,416.25,112417,0
2020-11-17,417.5,422,417.25,420.25,141630,0
2020-11-18,419,428.5,418.5,425.75,167384,0
2020-11-19,424.5,425.5,418.75,422.5,116757,0
2020-11-20,422.25,428,421.5,423.25,118399,0
2020-11-23,427.5,429.75,423.5,426.5,122703,0
2020-11-24,425.75,426.5,416.5,425.75,118929,0
2020-11-25,426,427.5,420,420,114946,0
2020-11-27,420.25,426.25,418.5,425.5,67235,0
2020-11-30,427.5,430.5,418.25,419.75,14492,0
2020-12-01,420,423,414,414.75,5136,0
2020-12-02,414.5,419.75,409,419,3459,0
2020-12-03,419.25,423.25,417.75,422.5,2379,0
2020-12-04,422.25,422.75,415.75,417,1675,0
2020-12-07,419.5,421,419,419.5,1156,0
2020-12-08,418.75,419,415.5,417,1757,0
2020-12-09,418,422.25,418,422,1079,0
2020-12-10,422,425.75,420,420.25,1262,1
2020-12-11,422,424.5,417.5,424.25,1724,0
2020-12-14,424.75,429.75,422,419.25,200,0
2020-12-15,424,425.25,420.5,424.75,86310,0
2020-12-16,425.25,429.25,423.75,427.25,98704,0
2020-12-17,426.25,433,424.25,432.5,104052,0
2020-12-18,432.25,438.5,432,437.5,113968,0
2020-12-21,438,440.75,430.25,440,129575,0
2020-12-22,440,444.25,437.25,443.5,129244,0
2020-12-23,442.75,449.75,441.5,447.25,134321,0
2020-12-24,446.75,451.5,446.5,451,68645,0
2020-12-28,454.5,457.5,454,456.5,132767,0
2020-12-29,455.75,467.25,453.5,466,171561,0
2020-12-30,466,476,462,474.5,143246,0
2020-12-31,474,485.75,473,484,152655,0
